id,prediction
NiTlNaTiBr6,-1.2222902
LiAgMgMnBr6,-1.2231287
CuYbRbAgCl6,-1.309296
RbHgCuPrCl6,-1.3187214
ZnSnLiRbF6,-2.611065
CrPbLiCuF6,-2.326235
CuSrNa2Cl6,-1.8180541
AgPtZnHgF6,-1.7506021
NiTlCaRbF6,-2.8203084
CoCsBeAgF6,-2.2186997
CdCsNaCoCl6,-1.4965811
CuTlCoSnF6,-2.1246476
RbBaZnHgCl6,-1.7662424
Na2BeCdBr6,-1.4065082
NaPtMnCsCl6,-1.4478898
NaCuTiCdF6,-2.7013614
SrPtAg2Br6,-0.9213531
BaEuAu2I6,-0.556254
AgCsGdHgF6,-2.2685525
RuCsNa2F6,-2.7138164
RbCsBePbF6,-2.7217057
CuEuSnHgCl6,-1.1187569
LiRbCaMnBr6,-1.6862544
FeTlCaCuBr6,-1.3514158
NaCuZnEuF6,-2.415105
CuRbHgPbCl6,-1.2621185
MnHgLiFeCl6,-1.2424879
LiMgSnAuI6,-0.8205273
AgAuCsErCl6,-1.1983339
SnHgAu2I6,-0.13422301
ZnTlCrAuCl6,-1.2142569
TiCdLiNaBr6,-1.468858
LiNaCuGaCl6,-1.3769194
NaNiLiFeI6,-0.6275777
MgAgBeRbBr6,-1.41371
NaHgTiCdF6,-2.7349434
AgAuNaCsCl6,-1.2483339
SnEuRbHgCl6,-1.4678406
LaAuNaCuCl6,-1.1723609
NaEuLiRbBr6,-1.4979709
AgCsLiMoF6,-2.5804288
NaHoTl2Br6,-1.3604771
BeEuCs2Cl6,-1.6508569
CuRbCoCdF6,-2.2073097
BePdRb2F6,-2.3439581
NaRbSbTlCl6,-1.6534814
CuRbMgTlI6,-0.9789303
CuTlBeCrCl6,-1.3406222
NaTlCdHgI6,-0.8382071
BeAgNaZnBr6,-1.1094905
NaTlCuSnI6,-0.8257003
AgTlMgSrF6,-3.115352
SnCsFeRbBr6,-1.348032
FeBaCuHgCl6,-1.4223675
NiRbLiFeCl6,-1.3284284
ZnHgRbSrCl6,-1.7646078
MgHgAgCsBr6,-1.5442178
LiAuCrBaCl6,-1.5103223
GaTlNa2I6,-1.0033547
SnTlCuZnF6,-2.2614722
SrSnCuAgBr6,-1.2831278
CrCsSnTlF6,-2.5989196
NaAgBe2Br6,-1.086726
RbTlBeSrBr6,-1.7444686
MnSrRb2Cl6,-1.8491472
NaCsSnEuI6,-1.0762261
TiNiLiRbCl6,-1.630944
BeAuNiRbCl6,-1.2467834
CsCeRbAgBr6,-1.4133378
ZnRbCuCdBr6,-1.1198175
NaHgPd2Cl6,-1.178742
LiNaPdHgF6,-2.269299
ScRbCsTlI6,-1.6540376
AgCsMnHgF6,-2.2817845
MgAgNiTlCl6,-1.4118508
LiCuNaDyI6,-0.6241788
CuTlAgHoBr6,-0.8526908
PdSnHg2F6,-1.9184958
CoHgCu2Cl6,-0.5640706
AgCdTiTlBr6,-1.118894
NiCsLiSnI6,-0.828623
RbTbLiNaCl6,-1.7657816
RbSrPdTlCl6,-1.7457724
MgHgCuPtF6,-2.0451534
CuHgLiScCl6,-1.6546094
NaHgEu2Cl6,-1.5090581
CsTlBeTiCl6,-1.7525758
RbSnLiSrI6,-1.2811292
RbHgCaCrCl6,-1.7461699
NiEuLi2I6,-0.6894973
AgBaCsPtF6,-2.2500956
RbHgNaInCl6,-1.596332
FeNiCuAuI6,-0.15908831
FeRbMgTlF6,-2.7626395
LiMgCaCuCl6,-1.9770204
CuEuBaTlF6,-2.633463
RbSnBaTlBr6,-1.6803968
FeCsLi2Cl6,-1.6102413
MgRbZnTlCl6,-1.7932721
MgFeCuRbF6,-2.526348
LiScRbCsBr6,-1.7158751
LiCsAsHgF6,-2.3066864
CaAuPdCsCl6,-1.4708147
SrHgLiNiF6,-2.8513496
GaAgRbHgCl6,-1.4249829
Cu2MgHgI6,-0.25358403
ScCuRbAgF6,-2.6774132
TiAgNaRbCl6,-1.6202189
CaCuNaRbF6,-2.848765
CuAuCrPbCl6,-0.86109865
AgHgSmTlCl6,-1.2642406
Cu2MnNiCl6,-0.9994056
CsTlLiTbCl6,-1.6822101
SrTlCrAgBr6,-1.3229941
ZnCsNaTiCl6,-1.7197527
GaTlRbCsBr6,-1.5688775
CuRbFeBaBr6,-1.4658983
TiAgHg2F6,-2.0331328
CoAgLiNiF6,-2.115489
CuAuAgBaCl6,-1.2111613
LiCsEu2I6,-1.1113592
MnHgAuPbCl6,-1.1440228
FeHgCoCuF6,-1.755443
LiRbMgHgCl6,-1.7581474
FeTlLiAuCl6,-1.196909
CrHgMnAgCl6,-1.2184253
NbHgNaAuCl6,-1.2250376
CuCdMnTlF6,-2.2626407
CrZnAgTlCl6,-1.4055992
RbAgCrTlBr6,-1.1282103
LiSrTlPbCl6,-1.7789142
RbCsCaSrF6,-3.6422856
TiAgNaEuCl6,-1.5469029
Ag2CaZnCl6,-1.4280785
ZnPbNaHgCl6,-1.4308707
NaTlFeSrI6,-1.151803
LiCsCrSnF6,-2.6125996
NaRbZnCdI6,-0.92339325
NaCrFeHgCl6,-1.3522184
NaRbMoAgBr6,-1.1362323
LiNaNdTlBr6,-1.3757532
NiAgLiZnF6,-2.31474
NaSnTiAgCl6,-1.5047718
FeEuLi2I6,-0.8490441
TiHgCsPtCl6,-1.5303122
MnCuRbEuF6,-2.3599021
CsTlAgPmBr6,-1.2359918
MgNiLiTlF6,-2.6121294
MgZnLi2F6,-3.1298208
NiZnNaCuCl6,-1.2451897
NaAuTiCuCl6,-1.4238731
NaRbAuHgF6,-2.0085123
LiRbAlCuI6,-0.9625593
CuCsBeFeF6,-2.393777
NaInLiTlBr6,-1.4963187
NaMnLiCaCl6,-2.047018
CuTlAgPbBr6,-0.96178174
CsEuCrAgCl6,-1.4003216
LiCsMoAuCl6,-1.3153665
CuTlAgTbBr6,-0.86107564
CoHgLiPbF6,-2.2600958
AgTlMgNiF6,-2.5286272
TiSrTl2Br6,-1.6052216
NaCaPdTlI6,-1.0826018
LiErHg2F6,-2.20906
LiSnCaCsI6,-1.7346065
Cu2AlTlI6,-0.6429108
BaTlCuRbF6,-2.7783096
AgHgRbCeCl6,-1.3614551
AgPtSnTlBr6,-0.860429
BeRbNaBaCl6,-2.0419521
SrCsFeAgBr6,-1.3190647
NaAuZnEuCl6,-1.26334
SrAuCuSnI6,-0.6133326
LiCaAgBaBr6,-1.7903049
CuCsCaNiBr6,-1.2947841
CuPbNaTlBr6,-1.1342028
CoCuNaCaCl6,-1.5686089
LiAuTiAgCl6,-1.3595307
CuHgNaSrF6,-2.7807007
LiMnCrHgCl6,-1.3726536
RbHgCuPbF6,-2.2143595
CaRbCrHgF6,-2.7422156
SnHgCuPbCl6,-1.2091641
RbAgFe2F6,-2.22038
CuRbCaFeCl6,-1.6015216
Cs2ZnPdBr6,-1.2402929
CsHgAgErCl6,-1.3391155
Ag2LiGdF6,-2.299945
RbSrCdTlF6,-3.024594
NaGdAgCsF6,-2.2992465
RbPmHgTlF6,-2.5058935
BeMgLiRbI6,-1.5115377
CaCdNaAgBr6,-1.3821338
CsTlCrBaBr6,-1.7068485
Cu2MgSrCl6,-1.6446908
LiSrAgEuCl6,-1.6354197
CaPbCsTlCl6,-1.7469107
TiCsTlPbCl6,-1.7660413
NaRbCaPtCl6,-1.7760954
CsPtRbHgCl6,-1.3846531
SrAuCsPtCl6,-1.4182383
RbCdCoAgCl6,-1.2351592
CuAuNaAsI6,-0.16545582
MnAuNaSrCl6,-1.6705594
SnCsLiBaI6,-1.5813509
CsBaRbPbCl6,-1.9061614
MgRbCuCdCl6,-1.6472086
NaCsCuSbF6,-2.4308848
MnCdLiAgCl6,-1.3486887
AgAuBeMnCl6,-0.999737
NaCaCdCsCl6,-1.8958625
LiCaEuTlF6,-2.9596403
GaAuAgCsCl6,-1.3371453
NaAuCoNiCl6,-0.809494
PrAuTl2Cl6,-1.2501804
InTlLiAgCl6,-1.4114037
TiCsNaAgF6,-2.5353634
MnAgTiCuF6,-2.3461957
PdTlNaSrCl6,-1.784341
AlAuLiTlI6,-0.9610708
Ag2CuCsF6,-1.7956647
PdTlLiCdI6,-0.55117464
RbTbCuAgF6,-2.1029012
LiRbFeHgBr6,-1.1023389
RbHgCaSrF6,-3.39762
BeNiNaRbBr6,-1.3125526
NaCuCsTbBr6,-1.3588282
MgCrCuCsF6,-2.402838
BeZnCs2Cl6,-1.6423323
FeHgNaTiF6,-2.582398
LiGaNaCuBr6,-1.1836152
AgCsNaSbF6,-2.615453
CrAgLiCdBr6,-1.1104974
CsEuLiZnCl6,-1.6061183
CuHgLiAuCl6,-1.0404031
LiBeNaNiCl6,-1.5298635
CsTlScRbCl6,-2.0517914
RbPmAu2Cl6,-1.1354908
CsHgPtAuCl6,-1.1106372
LiSnAgHgCl6,-1.2761601
Ag2PtHgBr6,-0.5545615
LiTlPb2Br6,-1.3133417
CuInLi2Br6,-1.2653469
LiTlAuBiI6,-0.73457146
RbCsLiErCl6,-1.8066895
CsPmNaAgCl6,-1.5164503
NiCsNaSrCl6,-1.9262247
AgHgNaGaCl6,-1.2089931
NaRhLiCsBr6,-1.5271213
MoTlLi2Cl6,-1.529074
CuTlBeEuF6,-2.4035013
SrBaLiRbI6,-1.5604465
NaAlCu2F6,-2.2250984
CuHgCr2F6,-2.2007935
CuCdRbPbF6,-2.3384864
CuCsBeTlCl6,-1.4956365
CuHoLiTlCl6,-1.400509
Ag2CuHoBr6,-0.6962919
MgHgLiSnCl6,-1.6081655
LiZnFeTlBr6,-1.1608764
CuHgMgTiF6,-2.6632164
NaMoHg2F6,-2.1168911
SnCsNaCdF6,-2.7171738
BeHgCrCsF6,-2.2125547
CuCdNaCrF6,-2.559558
NaCuCdEuCl6,-1.40842
NaTlCuErBr6,-1.2097534
BeEuHgTlF6,-2.4187033
CsEuTiAgF6,-2.602976
NaNiZnAuI6,-0.4581427
RbAuZn2I6,-0.40191898
MnSnLiTlCl6,-1.570706
SbCsNaRbBr6,-1.5357797
NaTlAsRbI6,-1.2757136
LiAgPdHgCl6,-1.1686944
MgCdCsTlBr6,-1.5946423
NaRbCaTiBr6,-1.8126522
NaCrRbBaCl6,-1.9754955
LiPbBeCsBr6,-1.5313512
LiNiNaMgBr6,-1.3477336
LiRbCoNiF6,-2.372572
BeNaCaRbI6,-1.5478717
CaPbRb2F6,-2.9547336
BeMgLiCuF6,-2.7377775
TiTlFeCuF6,-2.2114785
NaTlBePtF6,-2.3262308
NaCdHgTlBr6,-1.2721272
Na2NbHgF6,-2.5627358
CaSnLiCsF6,-2.6838286
RbGdCuAuI6,-0.64360857
LiTlCuAgCl6,-1.2384213
FeEuCu2Cl6,-0.7925668
CuCsBe2Cl6,-1.4433744
Li2MgHgCl6,-1.7157874
CuAgBePbBr6,-0.889855
CdSnCu2Cl6,-0.94906855
LiTmCsAuCl6,-1.5168394
CrAgCoCuF6,-1.8097731
SnBaNa2I6,-1.0488535
FeRbMnCsBr6,-1.5041114
CaCsCdAuCl6,-1.6461908
RbCdMnHgCl6,-1.4116687
CaAgTiCsF6,-2.5757887
LiEuCsTlBr6,-1.5244972
CsAuLuHgCl6,-1.1758384
Cu2NaPrF6,-2.3314388
AgDyLiCuBr6,-1.1687595
MgCsCuAuI6,-0.7771726
NaZnCrAuCl6,-1.2743778
SnTlNaPbI6,-0.90567863
CrPtAgHgCl6,-0.9543855
NaRbCrFeI6,-0.7344997
LiCsCrZnF6,-2.6546106
NiPtAgTlCl6,-0.96884
Ag2CaZnBr6,-1.1702805
NaTmRb2I6,-1.5121706
MgEuRbAgF6,-2.646873
NiRbMnTlBr6,-1.2068928
CaSrLi2I6,-1.5192052
BaHgNaCdCl6,-1.7856781
CuTlLiCaCl6,-1.7563112
CuAgBeTiF6,-2.4308684
PdPtLi2Br6,-1.0249889
CoSrTl2Cl6,-1.6041993
BeTiHg2F6,-2.2369614
LiAgCsDyF6,-2.2727017
NaCsLiNdCl6,-1.7326558
BaTlLiSnBr6,-1.5294142
CoTlHg2F6,-1.9768633
SrCsLiCrBr6,-1.626725
NaTlBaPbF6,-3.0156944
CuTmNaTlF6,-2.41142
NiHgLiRbF6,-2.3167956
NaTlTi2Cl6,-1.6116124
CrAgRbSrCl6,-1.7283595
CdTlNiRbF6,-2.4040744
NaTlLiHoF6,-2.7489777
Rb2CsLuF6,-2.6979482
Cu2AgErBr6,-0.52287745
AgCdFeRbF6,-2.21803
RbCsLiMoF6,-2.816912
Cu2TiEuCl6,-1.1062905
CrRbCuHgF6,-2.083223
CsYbNaRbCl6,-1.7624499
SrAuCuRbI6,-1.3366257
SnHgNiCsF6,-2.0439074
LiCuNaBiCl6,-1.4368979
LiMgAgSnCl6,-1.5293193
Rb2MgBaCl6,-2.207904
CuRbMgBaI6,-1.5332257
FeRbCoHgF6,-2.0314734
LiHgMnPbCl6,-1.3921165
MnRbCoHgCl6,-1.2966856
BeSrHgTlCl6,-1.7177478
NaHoRb2I6,-1.4982135
LiAuMgCaCl6,-1.7661465
CaHgCoTlF6,-2.5500019
NiTlMnHgF6,-2.1847308
MnFeCuAgCl6,-1.168866
LiNaZnBaBr6,-1.726248
CrMnLiCuCl6,-1.2599353
FeCsAuTlCl6,-1.4275612
CrCuNaCdCl6,-1.4302298
CsTlRbMoCl6,-1.6776434
CaAgPdCsCl6,-1.5747603
RbHgNaAlCl6,-1.7253418
AgYbCuHgF6,-1.9470102
CaHgCsPbCl6,-1.7333001
NiAgCuBaF6,-2.3168209
CrAgTiTlCl6,-1.3974355
LiSrAgSnCl6,-1.6313219
CrRbAuHgCl6,-1.2271869
FePbRbAgF6,-2.266313
LiAgCoCuF6,-2.067897
CrPtCsTlCl6,-1.4254024
NaAuLiRbCl6,-1.4729106
SrPtTl2Br6,-1.279631
SrPdRbTlCl6,-1.6337891
CuTmAgHgF6,-1.9741061
NaSnAgBaF6,-2.7783487
MgCuRbAuI6,-1.3463408
Li2BeCuF6,-2.7966468
MgHgLiZnCl6,-1.5398877
CrTlAgHgCl6,-1.247732
AgEuCdTlF6,-2.3322873
PdAgLiBeBr6,-0.96873444
NaCuCrRbCl6,-1.423741
CuTlAgYbF6,-2.0834267
AgCsBeCoCl6,-1.2716788
BeCuSrCsI6,-1.7121185
FeCsLiBaBr6,-1.7519203
LiMgRbEuCl6,-1.7882912
NaTiLiBaCl6,-2.113847
CsNdRbHgF6,-2.5441463
NaAuCuRuCl6,-1.0565883
LiEuHgTlF6,-2.4265661
TiAgCaTlF6,-2.9127743
RbTlNaInBr6,-1.4490564
BeEuCuAuCl6,-1.1447531
NaBaRbPtF6,-2.7733376
NaPbLiMnF6,-2.914736
RbAuLiAgF6,-2.1269104
LiTiAgCsCl6,-1.651564
RbPtFeCsF6,-1.9813882
LiErCsHgF6,-2.316223
NaTlSrSnF6,-3.017637
NiSrLiCuF6,-2.7315297
CaRbBeHgF6,-2.8465219
RbTbCuAgCl6,-1.2811645
CsHgNaTmF6,-2.6686146
FePtCsTlCl6,-1.3723654
LiAgZnBaCl6,-1.7063442
Na2MgSnF6,-2.96195
LiRbBeSnI6,-0.93305635
BaTlNaPdBr6,-1.4097989
BeNaRbEuCl6,-1.7057068
SnTlRbPtF6,-2.2995827
RbPtSrCsF6,-2.5693567
SbCsCu2Cl6,-1.2500544
SnHgMnRbCl6,-1.465413
NaCdPdAgBr6,-1.0978034
LiBaFeAgBr6,-1.2762219
CoCuZnRbCl6,-1.2550784
CuRbSrCdCl6,-1.8055909
LiAgSnHgBr6,-0.9390526
RbCdFeTlCl6,-1.4831284
CaAgCdTlCl6,-1.6306866
FeCdAg2F6,-1.8986896
CdTlRbHgF6,-2.436564
CaCrCuCsI6,-1.5691653
CaRbCuZnCl6,-1.6521668
LiAgScCuF6,-2.8825233
RbSrEuTlI6,-1.2774754
LiAuNaBiI6,-0.62341595
NaScRbTlCl6,-2.0115273
CsGdLiCuF6,-2.4776192
LiEuCuCdBr6,-1.1336871
NaZnLiFeI6,-0.76134616
MnBaAgHgCl6,-1.4909447
ZnEuAgTlF6,-2.2558167
MnFeNaTlF6,-2.481552
NaPmCsTlBr6,-1.5378481
RbLuCsAuCl6,-1.5523044
CrZnLiRbBr6,-1.441381
NaCsZnBaI6,-1.5722852
MnRbLiHgCl6,-1.5523671
Zn2RbTlBr6,-1.36823
RbPbAgEuF6,-2.3576472
CsPtNaSnBr6,-1.1175091
CuCsNaPmF6,-2.598304
LiSrFeCuBr6,-1.3845066
BeAgCuSnCl6,-1.2079436
BaAuLiSnI6,-0.6859579
RbAuSr2Cl6,-1.9978918
CsEuMnRbF6,-2.724233
NiPbCuRbCl6,-1.3420011
CrAgCuCdBr6,-0.94587326
AgTbTl2F6,-2.2142699
MgCrCuRbCl6,-1.698729
LiTmRbTlBr6,-1.4321336
NaCaBeCuI6,-1.3721625
RbAuCrPtCl6,-1.155577
LiAgNbAuCl6,-1.1649069
Na2FeTlCl6,-1.5774539
AgCsLiGdBr6,-1.2612776
CuBaMnRbF6,-2.7534525
CuRbInTlF6,-2.5067446
CaEuLiNaF6,-3.3166406
NaCsCuRuCl6,-1.3492445
CuDyRbTlBr6,-1.245333
MgHgBeAgCl6,-1.4094781
LiErCuTlI6,-0.91730016
RbCdPtTlF6,-2.3007317
Li2CuRuF6,-2.1921918
CuCdBeTlF6,-2.294541
ScCsLiRbBr6,-1.8448701
PdCsNaCaBr6,-1.5842158
LiBeBaTlCl6,-1.8950504
SrTlPtAuCl6,-1.2252952
CsHgMgRbCl6,-1.7962024
CoSrCsTlF6,-2.4209783
MnSnLi2F6,-2.8605394
TiRbHgPbF6,-2.504025
NaTlMgHgF6,-2.7332082
LiTlCoSrCl6,-1.7810631
TiTlSnHgF6,-2.3901808
CoCsNaCuCl6,-1.3705047
LiYbNaHgCl6,-1.5277995
SnAuCsPbI6,-1.5580714
LiHgCaZnCl6,-1.7683035
LiZnCsEuF6,-2.4038815
CdBaCuCsBr6,-1.570826
MgPdNa2Br6,-1.3653194
Na2TiCuI6,-0.9602246
MoTlCuCsCl6,-1.5699431
LiRbTiPtBr6,-1.1867163
LiCdBeRbF6,-2.6639473
Ag2LiCeCl6,-1.2164655
ZnTlCsEuF6,-2.3980176
CaBaLiCuI6,-1.2833308
FeHgBeCuF6,-2.0244787
Li2CoEuF6,-2.4289608
RbCdFeCsI6,-1.5781409
RbAgCuTmBr6,-0.9955379
CuSrBaAuI6,-1.4693298
CuCeCsTlF6,-2.0875266
LiTbCuCsBr6,-1.5105603
TiRbCuPtF6,-2.0270245
LiAgCaPbCl6,-1.7251085
RbLuCsTlBr6,-1.5421745
AgAuFePbCl6,-0.8358636
CuRbTmTlI6,-0.81205106
BeMnCsHgCl6,-1.5502859
Ag2LiCrBr6,-1.0183371
CuSnNaMgI6,-0.65913695
LiMnNiTlCl6,-1.4440185
NaAuCuSbCl6,-1.1758026
BeRbNaPbBr6,-1.4640974
RbCsNaMoCl6,-1.7322408
Rb2LiTmI6,-1.0736381
LiNiBeNaF6,-2.7839508
FeAgMgRbBr6,-1.3519992
LiRbCuSmBr6,-1.2285966
PdPbCsTlF6,-2.0859425
CsTlCuLaF6,-2.3634536
NaCuFeRbCl6,-1.3898009
Na2MgEuI6,-1.2033952
MgCsCuTlF6,-2.6859958
NaErLiHgF6,-2.5750983
CaCsBeTlCl6,-1.9313133
Cs2MnFeBr6,-1.2527367
SnTlLiHgCl6,-1.459319
ZnRbMnAgCl6,-1.3706067
SnCsRbPdI6,-1.3397667
PdPtRbAuCl6,-1.0385174
NaScCuAuCl6,-1.333047
RbErLiAuCl6,-1.3571736
RbPbCuCsBr6,-1.4961666
CsHgSnBaF6,-2.8493617
NaSrPtTlBr6,-1.4424075
CsLaLiAgCl6,-1.5090295
AgSnRbEuF6,-2.3771687
NaAuCuLuI6,-0.5173869
CoRbNaCdF6,-2.5667102
CoPbAg2Cl6,-1.0976125
Rb2CuTlCl6,-1.539283
LiMgCuSnCl6,-1.5486823
SnCsBeNaBr6,-1.4107496
NaAuRbSmCl6,-1.3826622
NaTiCrAgBr6,-1.2344009
NaCdCuSnBr6,-1.118999
PdCdRbTlF6,-2.192272
RbCdTiCsCl6,-1.6965677
FeSrRb2Br6,-1.5970993
NiCsSrTlF6,-2.8251903
CdAuTlPbI6,-0.58288157
TiMnCuTlBr6,-1.3509196
FeAgNaRbF6,-2.3758523
NaBaZnCsBr6,-1.6348616
LiCoAgPbF6,-2.1566105
Li2ScRbI6,-1.4963933
LiCsSrBaBr6,-1.9406458
SrHgNaPtCl6,-1.5291762
RbSrPdCsBr6,-1.6141056
CrAgLiBaCl6,-1.7612956
CoCuCrCsCl6,-1.2532177
NaCaZnCsI6,-1.6359347
ZnHgAgCdF6,-2.0556133
LiZnRbBaI6,-1.6079978
CuSrMgTlI6,-1.0644366
LiPdAgBaBr6,-1.4461317
CuLuAu2Cl6,-1.0320536
FeCdCuAuI6,-0.44974184
CuAgNaLuCl6,-1.19009
Cr2HgTlCl6,-1.4824027
LiAlNa2F6,-3.0455897
MgCuLiNaI6,-0.8584264
FeCuNaNiF6,-2.116908
BeCaHg2Cl6,-1.6010271
MnCuLiSrF6,-2.8746667
SmTlRbHgCl6,-1.544423
NaTlCs2Br6,-1.6202282
Cs2TiCdF6,-2.9754634
LiPmRb2Cl6,-1.669785
CdEuLiHgCl6,-1.4225099
CuPbAgTlF6,-2.0792418
NiHgRbCsBr6,-1.4579412
SrTlCrCuCl6,-1.5995122
CuSrFeCsI6,-1.5795844
LiBeNaPbF6,-2.7251184
MgAgAuHgCl6,-1.1524099
CdAuTiAgCl6,-1.1730316
FeCsBeTlBr6,-1.3938106
BeCsMnAgF6,-2.4064977
TiHgNiTlCl6,-1.4533097
LiPbCaCsF6,-2.7921846
MgTlRbSrCl6,-2.0668352
TiZnCsTlCl6,-1.6493683
AgCdCaCsF6,-2.553282
CuHgCoSrF6,-2.4297376
CuHgAgLaCl6,-1.0232521
CuAgNaCrBr6,-0.8039098
CaSrCuAuI6,-1.0563561
CuHgZnSrCl6,-1.5446578
RhAgRb2Cl6,-1.3828696
NaMnLiSnBr6,-1.3463507
NaSrSnCsI6,-1.6605318
RbYbLiCuBr6,-1.3357384
CuZnCoTlCl6,-1.1590816
AgSmNa2Cl6,-1.4675444
LiTlAgPrBr6,-1.1786782
FeHgNaCsF6,-2.2555141
ScCsTl2Cl6,-2.0055807
RbNbLiTlBr6,-1.4990915
TiCuAgCsCl6,-1.4793744
CuCsCdTlI6,-0.83591926
BeAuTlPbCl6,-1.2538134
CuSrLiMnF6,-3.1299882
LiPrCs2I6,-1.6488525
NaEuNiHgCl6,-1.2973069
FeAgCuBaCl6,-1.5313704
CuTlLiAgF6,-2.1914952
RbEuNaMnF6,-2.8649933
RhCsLi2Cl6,-1.5023147
SrAgMnAuCl6,-1.3033587
NaEuAgTlCl6,-1.5010108
BeCuSnHgF6,-2.2271562
CrCsMnAgF6,-2.279215
RbAgNiPbBr6,-0.983913
LiBaPdCsBr6,-1.5665975
CsBaLiNiF6,-2.9184983
RbAuNiCdCl6,-1.115829
MoTlCuRbCl6,-1.562936
PdCdCu2Br6,-1.0440592
NaYbRbAuI6,-1.3573918
BeNaFeTlCl6,-1.5294527
MgSrLiHgF6,-3.0319655
CuEuFeAgCl6,-1.1049831
CaPdCu2Cl6,-1.074624
CsTlAgErCl6,-1.4713246
CaCdLiTlF6,-2.9520168
NaPbFeAgF6,-2.199554
BaPbRbCsF6,-2.6610057
AgLuRbTlF6,-2.2884023
RbDyCuCsI6,-1.5429727
CaBaNaTlCl6,-2.037772
TiHgCaCuF6,-2.64148
CrBaRbCsCl6,-1.7934117
FeAgZnHgF6,-1.936962
RbDyLiAuCl6,-1.3217633
CuTbTl2Br6,-1.1360533
MgFeLiNaF6,-2.9369967
MgBaCu2F6,-2.6557362
Li2CuCeI6,-0.8057239
NaTlCuTmF6,-2.3930278
MgMnNaCsF6,-2.6198013
FeTlMgCsCl6,-1.702767
NaTlCsNdBr6,-1.5049336
LiSbHg2F6,-2.1381588
Cs2AlRbF6,-3.0521402
NaAgBeCuBr6,-1.0085434
PmHgNaCuCl6,-1.3052192
RuTlHg2Cl6,-1.1390213
AgCsCdBaCl6,-1.8341674
ZnCsRbSrI6,-1.531084
SrAuNaMgI6,-0.8876519
SrTlCuCsCl6,-1.7543267
CrTlZnAgCl6,-1.300637
AgHgNaMgCl6,-1.4529494
AgBiCuRbF6,-2.214772
MoTlCuAgCl6,-1.1976328
LiCeCuHgF6,-2.1399553
NaSnFeAuCl6,-1.1985418
LiGaHg2F6,-2.1460772
LiTlCsYbF6,-2.5486703
RbCsCeTlF6,-2.7593749
AgCeCs2F6,-2.097615
CrAuAgTlCl6,-1.1461993
TiCrRbTlBr6,-1.4898798
SnTlBaHgCl6,-1.7462082
CaTlRbHgBr6,-1.5442
CuSrCsPtF6,-2.216429
NaCuMnSrF6,-2.9094613
CuSmLiCsI6,-1.5876955
NaHgLiLuF6,-2.6525111
MgCuCdCsBr6,-1.4783899
LiGdRb2Cl6,-1.6579496
CaHgAgSnCl6,-1.4602419
CuPbCsEuCl6,-1.3824351
AgGdTl2Cl6,-1.3666328
RbAgNaTlCl6,-1.5069413
CuHgLiRuCl6,-1.0922035
CuAgGaTlF6,-2.0643356
Na2PmHgCl6,-1.5502707
BeEuLi2Cl6,-1.5818322
CuTmLiHgCl6,-1.2760073
FeSrCu2F6,-2.3228498
AgCsNaEuCl6,-1.5185169
AsTlLiCsCl6,-1.5979658
NaGdRbAgF6,-2.5253851
NaZnCsBaCl6,-1.8993553
LiPbSnCsI6,-1.6060401
NaHgCaCsF6,-2.7580397
BaTlFeRbF6,-2.8380673
RbTlLiGdI6,-1.014486
NaHgCuPbF6,-2.2120004
RbCsMgFeBr6,-1.4506587
LiTiNaCoF6,-2.6519504
NiTlMnRbCl6,-1.4651917
NaBaCuPtCl6,-1.3435863
CuGaNaAuCl6,-1.1549065
LiLuNa2I6,-0.9126948
FeAuCu2Cl6,-0.38929844
NaYbCuAgCl6,-1.2533119
CuRbMgPbCl6,-1.573349
CsTbHg2F6,-2.2092175
NaTlCrRbF6,-2.6808689
CuGaTl2I6,-1.0145994
RbAuCsTlCl6,-1.4160335
NaTlMoAgBr6,-1.0843669
NaHgPb2F6,-2.3820808
CuAgMgPbCl6,-1.2859199
NaCoNiCsF6,-2.0714996
AgEuSnTlF6,-2.2694519
CaTlCuHgF6,-2.4196126
LiNiTiCsF6,-2.2516363
MgRbSnTlBr6,-1.5355664
LiAgPdHgBr6,-0.86758184
CuTlNaTmCl6,-1.4182409
CaHgAgCdCl6,-1.5181035
TiCsNaSrF6,-3.300988
LiInNaRbBr6,-1.4955348
LiCsMnPbCl6,-1.6091344
CrAgCsTlF6,-2.1727576
NaCuBeNiBr6,-1.2065104
MnAgLiCrCl6,-1.3705014
MnCoLiNaCl6,-1.463126
SbAuNaCsI6,-1.573292
CrHgLiNiCl6,-1.2094754
AgTlMgCuCl6,-1.3768469
AsAuLiNaI6,-0.47982782
NiBaNa2Br6,-1.4544282
AgBaZnRbCl6,-1.6119299
BeCuNaPbCl6,-1.4081485
FeCsNaCrI6,-0.8188828
CuCdNaMgCl6,-1.579903
Cu2RbInF6,-2.2572255
CuRbCrAgBr6,-0.98809874
TiPtAg2Br6,-0.7954111
FeCoCs2Cl6,-1.4946235
LiCoCuSnF6,-2.1785223
LiHoNaAuI6,-0.6652567
CuTlAuPbI6,-0.55175734
CuTlAsAgCl6,-1.13012
Cr2LiHgF6,-2.2418606
LiPdTlPbF6,-2.2893243
NaAgNbTlBr6,-1.191445
NaEuCsPbF6,-2.4977393
NaTlAgAuCl6,-1.190426
LiSrCoRbCl6,-1.758416
LiPtNaCuCl6,-1.236371
CrHgNaCaCl6,-1.8858391
MnTlLiNiCl6,-1.3446708
