id,prediction
CuTlLiMnCl6,0.8638699
LiTiNaAuCl6,0.11475587
BePbNaRbCl6,3.501749
NaFeCuHgF6,0.03612244
ZnTlNaCaBr6,3.579207
CoRbNaTiCl6,0.071386695
AgPtRbPdCl6,0.26253545
ZnRbNaCrF6,0.035701334
NbAuRbHgCl6,0.3438064
CsPbTiTlBr6,1.0341681
MnRbSnTlF6,1.8457835
NaCaMgTlCl6,4.385563
MgCsNaCuBr6,0.2159698
LiLaNa2I6,1.692161
Li2FeCsBr6,2.4515066
SrBaRbCsF6,4.275646
AgCsCuRuF6,-0.008179306
FeCuAgSnBr6,0.1770612
CaCuLi2Cl6,2.7174354
NaCoCuAgCl6,0.050747514
TiAuHgPbCl6,0.1420939
BeCsSrAgF6,2.213605
CuHgSrAuCl6,0.14005029
NaBaCdHgCl6,0.669351
AgPmNaHgCl6,0.47330046
CeAuNaRbCl6,1.2173737
BaEuCu2Br6,0.013607741
SnHgBeNaF6,4.0527086
CuAuNaHoCl6,0.90070975
NiTlLiPbCl6,2.399629
TiAgLiMnF6,1.1182699
NaRbMgCaBr6,4.2714486
PdSnLiCsF6,1.3244634
AgBaNaCuF6,0.11225194
MgAgNaPdBr6,0.08042669
AgAuCsCeCl6,0.89132315
MoAuNaHgCl6,0.26656127
SrAuCdTlCl6,1.4405127
AgHgNiSnCl6,0.14477563
MgAgCrTlF6,0.11117077
LiInAuTlI6,2.2691188
NaCdLiPbF6,3.1400418
CoAuHg2Cl6,0.09270644
NaSnMgTlF6,4.230008
ZnHgAuPbCl6,0.29000378
CuEuNaZnI6,0.06625605
NaCoAgHgCl6,0.07843959
CuHgNaInCl6,1.4023979
NaAgLiMnCl6,1.2205088
CsPtZnTlCl6,1.2570425
FeRbBaHgF6,1.2788191
ScCuNaTlCl6,2.5833008
NaCuNbTlF6,0.1451869
CrCsLiSnBr6,0.61130726
CrAgNaBaCl6,1.3369472
SrTlCrHgCl6,-0.024429798
AgBaRbPbBr6,2.862868
AgHgRhCsCl6,1.3384433
MgSnNaAuI6,0.30995345
CuAgPrTlBr6,0.5168302
MgBaCuRbBr6,3.3888507
CrCuLiTiBr6,0.24282551
TiBaCs2Br6,1.77505
SrPtNaCsF6,2.3529513
RbCsMoTlCl6,2.7132945
AgPtBeRbF6,2.1163697
FeEuCs2I6,1.492575
NaMoCuTlCl6,0.8913022
CuSnNaCrF6,0.2972194
CuSrMnAgCl6,0.24058288
NiRbBeNaF6,5.071722
GaCsRbAuCl6,1.9230614
MgHgLiRbF6,2.4681213
NaMnTlPbBr6,2.6757073
LiErHgTlF6,0.57371247
BePbLiRbCl6,3.675312
SrCsZnHgF6,0.9499962
CrSnRb2F6,1.8394053
AgTlMnCsF6,1.7639273
ZnCsTiTlBr6,0.9698138
MnPtAg2Cl6,0.09145582
NaPtCrCsF6,0.06637359
Na2AgErCl6,0.70235145
SmTlNaAuI6,0.18228221
LiPbNaCdCl6,2.3890123
CuCsLiTmI6,0.2889285
LiBaCrCuCl6,-0.06852418
CoAuBeAgCl6,0.17657149
LiBaRbPbCl6,4.024069
CaAuCuAgCl6,0.047163248
CuLuNaAgCl6,0.37941658
SrTlBeAgBr6,0.71966815
Rb2CsPrF6,2.3310223
ZnTlLiSrF6,4.8016677
BeRbNaCrCl6,0.019847155
CsPbCuRbF6,0.38441688
CaTlLiCdI6,1.8236489
CuZnCs2I6,1.4946764
SnPtAgAuCl6,0.019652724
LiHgCaMnF6,2.4987772
