id,prediction
NaZnCdHgF6,-2.333898
FeHgSnCsCl6,-1.4714007
CaHgAgTlF6,-2.4812522
NaTlCuBaCl6,-1.7506025
AgNdCu2Br6,-0.8085043
AsAgNaTlF6,-2.2933438
TiAuCaRbCl6,-1.7448784
NbTlLiNaBr6,-1.3888743
CrHgFeAgCl6,-0.8642147
RbCdMnCuF6,-2.3747375
MnRbNaSnF6,-2.723583
Rb2LiTbBr6,-1.523916
MgNiAgTlBr6,-1.256593
CuPtRbSrF6,-2.6075509
ZnCsNaPdF6,-2.3447688
FeAgBaHgF6,-2.2918346
PmAuAgCsCl6,-1.2833788
CdCsLiSrF6,-3.176293
CuCsZnTlCl6,-1.4359641
NaTlFeHgBr6,-1.1055052
CuCsCo2F6,-2.031075
CoCuZnRbF6,-2.1396132
Na2AgBiCl6,-1.5353397
NiEuNaAgCl6,-1.2469003
LiRbCr2F6,-2.5927773
SrHgNiTlCl6,-1.5832031
CaAgNiHgF6,-2.3145547
AgMgF3,-2.8947103
NaMgTiHgCl6,-1.6921806
CoRbCaTlF6,-2.8130913
SrTlRbCdI6,-1.2606676
LiTmNaAgBr6,-1.2644525
NaPbCaAgF6,-2.8539548
NaCuMg2Cl6,-1.8038508
NaAlLiTlI6,-1.2553862
NaCrCaCsI6,-1.750644
RbBaCaCuBr6,-1.7580273
CsLaHgTlCl6,-1.559081
Ag2HgPbF6,-1.9395663
CsEuMgAgBr6,-1.3805381
SnPtCuTlCl6,-1.1344464
AgPbCdCsCl6,-1.4994923
RbTlAlHgF6,-2.7267928
Ni2NaAgBr6,-0.86122304
MgHgNiAuCl6,-1.086407
NaSnCaAuI6,-1.0773314
PdSnRbTlCl6,-1.4519536
CsTlRbDyI6,-1.1698844
ZnAgRbPdF6,-2.0881276
MgPdRb2Cl6,-1.6545376
Cs2NaLaF6,-2.8924277
LiTlCrSrBr6,-1.5915672
NaZnCrCuCl6,-1.320955
RbSrLiEuI6,-1.3654636
BeTlTiAgCl6,-1.4443702
LiSnAgEuBr6,-1.2630254
SrTlBeRbI6,-1.2875222
AgHgPb2F6,-2.1768496
