id,prediction
Rb2CuAsCl6,1.9291372
AgHgScTlF6,4.467952
CuTlMoHgCl6,2.425631
LiPbFeCuI6,0.061226677
MnHgCrCuF6,-0.0066572325
NaSnLiNiCl6,2.7989209
AgBaCoTlCl6,1.1583161
LiNiCsPtCl6,1.3592793
ZnHgCsPbF6,3.8202825
CsHgNaBiF6,6.219349
AgHgCrMnCl6,0.32602814
CrTlTiCsCl6,-0.025475686
PmTlNaRbCl6,4.1047945
Rb2ZnBaCl6,5.28213
CdBaLiTlI6,3.9764302
NaTlLiLaBr6,2.609937
LiRbNaLuI6,1.894672
BaAuEuHgCl6,2.8441684
Ag2NaCeF6,1.7890621
CsBaPdAgF6,0.0109340595
Na2CsNdF6,4.092175
SnHgZnAuCl6,0.5661719
CrCuPtTlF6,0.23766713
NiRbCaHgCl6,4.4063296
NaCaSrTlF6,6.8756323
CsTlTiMnF6,-0.020905158
ZnRbNaCaI6,3.6780944
CuCsLiGaI6,1.3756323
BeZnAgCsCl6,2.5192022
CaCuPtTlF6,0.3783274
CsTlAsRbF6,4.4326973
RbTbLiTlF6,4.166861
BeBaLiCsCl6,5.28849
SnEuAg2Br6,0.3202794
MgSnHg2F6,4.288298
LiBeSrTlBr6,4.146061
CuAgScHgCl6,3.2199988
NaCdNiCuF6,-0.074091576
SbTlCuAgCl6,0.7082445
NaZnCdHgF6,5.2131395
FeHgSnCsCl6,0.82149506
CaHgAgTlF6,1.8627163
NaTlCuBaCl6,2.97144
AgNdCu2Br6,-0.21414764
AsAgNaTlF6,3.264511
TiAuCaRbCl6,0.098593146
NbTlLiNaBr6,2.018928
CrHgFeAgCl6,0.7387054
RbCdMnCuF6,-0.0038250678
MnRbNaSnF6,3.5918984
Rb2LiTbBr6,1.7499342
MgNiAgTlBr6,1.8545139
CuPtRbSrF6,2.4285736
ZnCsNaPdF6,0.3999475
FeAgBaHgF6,3.0584664
PmAuAgCsCl6,0.0045854514
CdCsLiSrF6,6.6303353
CuCsZnTlCl6,1.1247474
NaTlFeHgBr6,-0.0346433
CuCsCo2F6,-0.38959053
CoCuZnRbF6,0.32815745
Na2AgBiCl6,2.828846
NiEuNaAgCl6,1.0381151
LiRbCr2F6,0.2865443
SrHgNiTlCl6,3.856284
CaAgNiHgF6,2.910127
AgMgF3,2.0467489
NaMgTiHgCl6,0.016738702
CoRbCaTlF6,3.0090835
SrTlRbCdI6,3.8336685
LiTmNaAgBr6,0.5414544
NaPbCaAgF6,3.8951726
NaCuMg2Cl6,3.7067268
NaAlLiTlI6,2.9158626
NaCrCaCsI6,1.88801
RbBaCaCuBr6,1.1653416
CsLaHgTlCl6,3.9667392
Ag2HgPbF6,2.7527318
CsEuMgAgBr6,1.308377
SnPtCuTlCl6,0.8466457
AgPbCdCsCl6,2.5445178
RbTlAlHgF6,8.061607
Ni2NaAgBr6,0.2788723
MgHgNiAuCl6,0.027303904
NaSnCaAuI6,1.1578312
PdSnRbTlCl6,0.65470123
CsTlRbDyI6,2.5095837
ZnAgRbPdF6,0.18287733
MgPdRb2Cl6,0.20523083
Cs2NaLaF6,4.9872117
LiTlCrSrBr6,1.7399184
NaZnCrCuCl6,0.58982927
RbSrLiEuI6,3.6487744
BeTlTiAgCl6,0.013340463
LiSnAgEuBr6,1.1972908
SrTlBeRbI6,4.2161245
AgHgPb2F6,3.1333146
MnPtNaHgF6,3.0575469
LiNaCdSnI6,1.5511669
CuRbLiTlBr6,0.80929136
MgCuCaTlCl6,4.6863894
CuAuLiMgCl6,0.93508565
LiGaNaAgCl6,1.2958336
RbEuNaFeBr6,-0.06964499
BeAgSrTlBr6,3.729195
CsAuZnPbCl6,1.8887084
CuEuZnAgBr6,0.033799823
RbBaNaSrBr6,5.108123
CuCdNaSnF6,2.1433094
SnBaCuAuCl6,0.024999155
CuGaAgTlCl6,0.54325587
CuCsRbBiCl6,2.546925
MgCuNaFeBr6,-0.020317357
RbSrCrAuCl6,0.49757513
LiRbNiPtBr6,-0.03395741
BePbNaCsI6,1.755996
ZnHgCaAgCl6,3.1515195
NiCdLiRbBr6,3.1733804
NaTlBaHgI6,2.6286783
LiCsMgTiCl6,-0.010962872
RbHgLiMgBr6,3.590878
CaPbLi2F6,5.5620975
Rb2LiLaI6,2.430398
ScAgCu2Cl6,-0.051466465
Cs2InAuI6,0.09436718
NaPbLiSnI6,2.133723
MnCsLiZnF6,4.5723753
BeCuAgHgF6,0.2374943
BaTlRbHgBr6,4.482173
CdCsMgCuF6,0.27987763
CrCuLiMnF6,-0.27500996
LiHgBeFeCl6,0.43119016
BaAuBeAgCl6,1.3500789
LiAuFeNiCl6,-0.14463678
SrAgCoRbF6,0.12296386
NaEuHg2Cl6,3.4441803
LaHgLiCuCl6,0.13977185
MgRbNiCsI6,1.6208885
FePtLiHgF6,1.3749664
RbSnNaPdBr6,0.046245854
LiFeZnRbF6,2.4523463
CaPtLiCuF6,0.033800848
CuRbZn2Cl6,1.648135
NaZnLiHgCl6,3.5854306
RbEuNaAuI6,0.1740589
NaCdLiSrF6,6.3178854
NaHgFeRbCl6,1.2803497
LiSrFeTlBr6,2.5607936
Rb2SrSnBr6,3.7388504
LiAuSnBaCl6,2.5794406
CuZnMgHgCl6,3.0909085
BeHgMgCsCl6,5.1632156
Cs2CaPdI6,0.069483146
CsEuLiNaI6,2.4322925
CuCdAgSnCl6,0.4317561
PmTlCuAuCl6,-0.078872144
MgCuSrHgF6,4.371942
CuRbGdTlBr6,0.35665953
CuHgDyTlF6,2.2499948
ZnTlLiMgF6,7.94598
NiCdAgCsCl6,2.0036306
CuPbZnCsCl6,2.8991978
CoCdNaRbF6,1.4895605
TiCuFeHgF6,-0.23571007
NaLuTl2I6,2.2017622
RbAuNaInCl6,2.356332
CuInRbCsBr6,0.57770044
CuAuCaEuCl6,1.4127289
CuAuMnNiCl6,0.06395789
AgTbLiTlCl6,2.8014808
NbAgCuTlF6,0.31430772
BePtLiNaF6,4.960257
NiSnCs2I6,1.7337601
LiFeBaAuCl6,0.135111
ZnCdRb2Cl6,4.312475
LiCoCrAuCl6,-0.28707334
CoHgCuPbF6,0.0046881773
NbCsNaHgF6,3.2859206
AgTlNaCuCl6,0.32485738
CuAgNdTlBr6,0.033899415
CaSnAgCsF6,1.8967848
CoNiLiCsCl6,0.021846702
NaInCu2I6,0.025401264
NaBiLiCuF6,5.1888614
NiCuNa2I6,0.2452217
Rb2CrCdF6,1.4361912
CuPrLiNaBr6,1.0122044
LiCsTiPbCl6,-0.01756622
CsTlCr2F6,0.8312912
CdPtLiAgCl6,0.71400774
CaCuCsAuI6,1.3355973
MgCuNaPtF6,0.52402544
NiTlCdAuI6,0.15186968
NaHgSrCsBr6,3.5832386
LiBeNiAuI6,0.25689477
Cu2LiCrF6,-1.2649381
FeTlNaMnBr6,0.9961556
Na2MgBaCl6,4.873392
NbAgCu2Cl6,-0.34856874
CuSnBeTlF6,3.172342
CuTlLiMnCl6,1.7017353
LiTiNaAuCl6,-0.009329932
BePbNaRbCl6,3.9948673
NaFeCuHgF6,0.10303222
ZnTlNaCaBr6,3.7242439
CoRbNaTiCl6,-0.027195644
AgPtRbPdCl6,0.061173648
ZnRbNaCrF6,1.4993128
NbAuRbHgCl6,0.1574077
CsPbTiTlBr6,0.3384344
MnRbSnTlF6,3.1730506
NaCaMgTlCl6,5.4604445
MgCsNaCuBr6,0.104866005
LiLaNa2I6,1.8702936
Li2FeCsBr6,1.5064762
SrBaRbCsF6,5.8231125
AgCsCuRuF6,-0.042868204
FeCuAgSnBr6,-0.024945935
CaCuLi2Cl6,2.5825438
NaCoCuAgCl6,-0.16911888
TiAuHgPbCl6,0.3015879
BeCsSrAgF6,4.030326
CuHgSrAuCl6,0.033401616
NaBaCdHgCl6,4.132862
AgPmNaHgCl6,2.4692478
CeAuNaRbCl6,1.0148425
BaEuCu2Br6,0.022185616
SnHgBeNaF6,5.5817337
CuAuNaHoCl6,0.29231298
NiTlLiPbCl6,2.504652
TiAgLiMnF6,-0.18527715
NaRbMgCaBr6,4.7030115
PdSnLiCsF6,1.4670988
AgBaNaCuF6,0.52485484
MgAgNaPdBr6,-0.0178827
AgAuCsCeCl6,0.06171583
MoAuNaHgCl6,2.4889286
SrAuCdTlCl6,2.09822
AgHgNiSnCl6,1.2663658
MgAgCrTlF6,-0.008098565
LiInAuTlI6,1.3332326
NaCdLiPbF6,4.2720213
CoAuHg2Cl6,0.28822237
NaSnMgTlF6,4.5755434
ZnHgAuPbCl6,0.5584738
CuEuNaZnI6,0.6666609
NaCoAgHgCl6,0.03845014
CuHgNaInCl6,2.7913947
NaAgLiMnCl6,2.4970002
CsPtZnTlCl6,3.4373074
FeRbBaHgF6,5.115036
ScCuNaTlCl6,3.4673367
NaCuNbTlF6,0.54678947
CrCsLiSnBr6,1.3735778
CrAgNaBaCl6,2.4229805
SrTlCrHgCl6,-0.11158614
AgBaRbPbBr6,3.9106326
AgHgRhCsCl6,3.1893842
MgSnNaAuI6,0.9080329
CuAgPrTlBr6,0.047704868
MgBaCuRbBr6,4.0275297
CrCuLiTiBr6,-0.17403299
TiBaCs2Br6,0.030949617
SrPtNaCsF6,3.5812397
RbCsMoTlCl6,3.206709
AgPtBeRbF6,2.8214247
FeEuCs2I6,1.7424717
NaMoCuTlCl6,1.3001869
CuSnNaCrF6,-0.0025804583
CuSrMnAgCl6,0.16077903
NiRbBeNaF6,4.9510736
GaCsRbAuCl6,0.90442944
MgHgLiRbF6,4.8509297
NaMnTlPbBr6,2.5600622
LiErHgTlF6,4.353144
BePbLiRbCl6,4.2379704
SrCsZnHgF6,7.1015882
CrSnRb2F6,1.5953195
AgTlMnCsF6,2.0853448
ZnCsTiTlBr6,0.033550233
MnPtAg2Cl6,0.07625116
NaPtCrCsF6,0.17952865
Na2AgErCl6,1.0126659
SmTlNaAuI6,0.19385874
LiPbNaCdCl6,3.461047
CuCsLiTmI6,0.14517677
LiBaCrCuCl6,0.64813924
CoAuBeAgCl6,0.06637716
LiBaRbPbCl6,4.7082977
CaAuCuAgCl6,-0.096151
CuLuNaAgCl6,0.021408975
SrTlBeAgBr6,0.99128026
Rb2CsPrF6,4.5874805
ZnTlLiSrF6,6.1477885
BeRbNaCrCl6,-0.045621816
CsPbCuRbF6,0.18564698
CaTlLiCdI6,2.4182935
CuZnCs2I6,1.73826
