,compound,OQMD_id,OQMD_hf,DFT_hf,hf_partial_cor,hf_full_cor,error
246,NdLiF3,1713546,-3.2637507,-3.092013228000001,-3.2342132280000007,-3.2742132280000003,-0.010462528000000137
247,PbAgF3,1726023,-1.56622508,-1.351032366,-1.493232366,-1.4184323659999998,0.14779271400000016
248,PbLiCl3,1726025,-1.44968071,-1.2158691980000005,-1.4288691980000001,-1.4062691980000004,0.0434115119999996
249,PbLiF3,1710711,-2.78381985,-2.5923034040000004,-2.7345034040000002,-2.711903404,0.07191644599999991
250,PbRbF3,686127,-1.83741161,-1.6277025700000003,-1.7699025700000002,-1.72850257,0.1089090399999999
251,RbAgBr3,1431758,-1.08314886,-0.8871100539999999,-1.0605100539999999,-1.050310054,0.032838806
252,RbAgCl3,1432183,-1.27820152,-1.0478364509999998,-1.2608364509999999,-1.251836451,0.02636506900000013
253,RbAgI3,1718004,-0.77435626,-0.651548332,-0.7505483319999997,-0.737348332,0.03700792799999997
254,RbBaBr3,1722767,-2.1246195,-1.944780888,-2.118180888,-2.213980888,-0.08936138799999993
255,RbBaCl3,1348737,-2.40844509,-2.192518814,-2.405518814,-2.502518814,-0.09407372400000025
256,RbBaF3,1388074,-3.45329474,-3.2703895460000005,-3.4125895460000004,-3.5095895460000004,-0.056294806000000364
257,RbBaI3,1722731,-1.68494396,-1.5809370560000002,-1.679937056,-1.772737056,-0.08779309599999996
258,RbCF3,1713246,-1.03524858,-0.8564822080000001,-0.998682208,-1.0412822079999997,-0.0060336279999997355
259,RbCI3,1711979,0.27904229,0.3793517460000002,0.280351746,0.24195174600000025,-0.03709054399999978
260,RbCdBr3,1711957,-1.40145189,-1.1893713759999995,-1.362771376,-1.377371376,0.024080513999999997
261,RbCdCl3,1346263,-1.661912,-1.412989874,-1.6259898739999996,-1.6417898739999999,0.020122126000000184
262,RbCdF3,646369,-2.68020515,-2.462571058,-2.604771058,-2.620571058,0.05963409200000003
263,RbCdI3,1709291,-0.99718494,-0.8615363039999999,-0.9605363040000001,-0.972136304,0.02504863600000007
264,RbCoBr3,1718050,-0.97847196,-0.7884937939999994,-0.9618937939999999,-0.9710937939999997,0.007378166000000297
265,RbCoCl3,1722733,-1.26470604,-1.037998944,-1.2509989439999996,-1.2613989439999997,0.0033070960000003424
266,RbCoF3,1706436,-2.38426278,-2.190664656,-2.332864656,-2.3432646559999997,0.040998124000000136
267,RbDyBr3,1718040,-1.76727248,-1.5769853079999998,-1.7503853080000003,-1.7455853080000003,0.021687171999999588
268,RbDyCl3,1718052,-2.08786317,-1.8619203,-2.0749203,-2.0713203000000004,0.016542869999999432
269,RbDyF3,1706467,-3.24497634,-3.055686942,-3.197886942,-3.1942869419999997,0.050689398000000274
270,RbDyI3,1711980,-1.310775,-1.195894918,-1.2948949180000002,-1.2870949180000004,0.023680081999999603
271,RbGaBr3,1543248,-1.3105318,-1.1093175579999999,-1.2827175580000003,-1.3155175580000005,-0.004985758000000562
272,RbGeBr3,1706478,-1.26864479,-1.073019066,-1.246419066,-1.273619066,-0.004974276
273,RbGeCl3,1706479,-1.5126383,-1.280698116,-1.493698116,-1.5220981159999998,-0.009459815999999677
274,RbGeF3,1709202,-2.57657388,-2.378245434,-2.520445434,-2.548845434,0.02772844600000024
275,RbGeI3,7217,-0.8852142,-0.7650238160000002,-0.864023816,-0.888223816,-0.0030096160000000483
276,RbHgBr3,1709211,-1.13005848,-0.9363298259999997,-1.094129826,-1.101329826,0.02872865400000002
277,RbHgCl3,1549160,-1.33286141,-1.100939564,-1.298339564,-1.3067395640000001,0.026121845999999893
278,RbHgF3,3032,-2.18316526,-1.9808998580000003,-2.107499858,-2.115899858,0.06726540199999986
279,RbHgI3,1709289,-0.79833711,-0.6823548180000001,-0.765754818,-0.7699548180000002,0.028382291999999754
280,RbInBr3,1543207,-1.36295353,-1.1530993179999998,-1.3264993179999998,-1.355499318,0.007454212000000071
281,RbLaBr3,1722786,-1.85151775,-1.66554935,-1.8389493500000005,-1.8409493500000005,0.010568399999999478
282,RbLaCl3,1718073,-2.14295349,-1.9211626760000002,-2.134162676,-2.137362676,0.005590814000000055
283,RbLaF3,1709283,-3.29484287,-3.106518814,-3.248718814,-3.2519188139999997,0.04292405600000038
284,RbLaI3,1709300,-1.41599033,-1.3059032420000003,-1.4049032420000005,-1.4039032420000004,0.01208708799999969
285,RbMoBr3,1718096,-0.90211766,-0.7352146720000006,-0.9086146720000006,-0.900814672000001,0.0013029879999990612
286,RbMoCl3,1718074,-1.17469063,-0.9741853540000003,-1.1871853540000004,-1.1805853540000006,-0.005894724000000684
287,RbMoF3,1711913,-2.06222983,-1.9120161779999996,-2.0542161779999994,-2.0476161779999997,0.014613652000000421
288,RbMoI3,1709295,-0.5093627,-0.41564343000000026,-0.51464343,-0.5038434300000003,0.005519269999999632
289,RbNdBr3,1714548,-1.80322795,-1.6163685700000001,-1.7897685700000001,-1.8097685700000004,-0.006540620000000441
290,RbNdCl3,1714549,-2.1051101,-1.882522824,-2.095522824,-2.116722824,-0.011612723999999908
291,RbNdF3,1706473,-3.24460312,-3.0576121,-3.1998121,-3.2210121000000003,0.023591019999999574
292,RbNdI3,1709290,-1.36459031,-1.2532573560000007,-1.3522573560000004,-1.3692573560000005,-0.004667046000000452
293,RbPbBr3,1709260,-1.44301872,-1.2385412319999998,-1.4119412320000002,-1.3693412320000002,0.07367748799999974
294,RbPbCl3,1386719,-1.68675001,-1.445957794,-1.658957794,-1.6175577940000003,0.06919221599999958
295,RbPbF3,646371,-2.72234407,-2.5145019299999998,-2.6567019299999997,-2.6153019299999993,0.10704214000000078
296,RbPbI3,1709296,-1.05532349,-0.9265009820000003,-1.025500982,-0.9799009820000004,0.0754225079999995
297,RbPdBr3,1431731,-1.10339077,-0.9340308789999998,-1.1074308790000003,-1.110230879,-0.006840108999999872
298,RbPdCl3,1549216,-1.30220725,-1.0996604639999998,-1.3126604639999995,-1.3166604639999995,-0.014453213999999548
299,RbPdF3,13107,-2.09620147,-1.9320010900000009,-2.0742010900000007,-2.0782010900000003,0.018000379999999705
300,RbPdI3,1722703,-0.81259372,-0.7175790019999999,-0.8165790020000001,-0.8163790019999997,-0.0037852819999997234
301,RbPrBr3,1718012,-1.80431341,-1.6186566200000003,-1.7920566200000003,-1.8284566200000005,-0.024143210000000526
302,RbPrCl3,1718075,-2.10220577,-1.8807508220000004,-2.0937508220000005,-2.131350822000001,-0.02914505200000095
303,RbPrF3,1706471,-3.21881339,-3.032953302,-3.175153302,-3.212753302,0.006060088000000352
304,RbPrI3,1709302,-1.36927963,-1.2592231280000004,-1.3582231280000001,-1.3916231280000004,-0.02234349800000035
305,RbPtCl3,1722734,-1.16033474,-0.9554976159999997,-1.1684976159999998,-1.155297616,0.005037124000000004
306,RbPtF3,1706399,-1.81204108,-1.6413995159999994,-1.7835995159999993,-1.770399515999999,0.041641564000000963
307,RbPtI3,1711981,-0.71440908,-0.6181670239999999,-0.7171670240000001,-0.6997670239999998,0.014642056000000236
308,RbScBr3,1575112,-1.7638267,-1.5693554600000001,-1.7427554600000001,-1.7463554600000002,0.017471239999999888
309,RbSmBr3,1718043,-1.79635941,-1.604470814,-1.7778708140000004,-1.806470814,-0.010111404000000102
310,RbSmCl3,1709270,-2.10436711,-1.8768406599999996,-2.0898406599999997,-2.11964066,-0.015273549999999858
311,RbSmF3,1706437,-3.23292432,-3.041836522,-3.184036522,-3.213836522,0.019087798000000156
312,RbSmI3,1711982,-1.35149143,-1.2349456919999997,-1.3339456919999997,-1.3595456919999998,-0.008054261999999701
313,RbSnBr3,1383319,-1.39499112,-1.169615718,-1.365415718,-1.363615718,0.03137540200000011
314,RbSnCl3,1432128,-1.63339416,-1.3716439249999999,-1.6070439250000002,-1.606443925,0.026950234999999934
315,RbSnF3,1576182,-2.65490067,-2.4263586100000003,-2.5909586100000004,-2.59035861,0.06454205999999996
316,RbSnI3,1706480,-1.01484446,-0.8648877240000001,-0.9862877239999999,-0.981487724,0.033356736
317,RbSrBr3,1718010,-2.15056883,-1.964314584,-2.1377145840000003,-2.171314584,-0.020745754000000005
318,RbSrCl3,1385302,-2.45802113,-2.235669184,-2.448669184,-2.4834691839999996,-0.025448053999999498
319,RbSrF3,1344546,-3.5850041,-3.3955200460000006,-3.5377200460000005,-3.572520046,0.012484053999999745
320,RbTmBr3,1718068,-1.7273336,-1.55103636,-1.7244363600000003,-1.7360363600000002,-0.008702760000000254
321,RbTmCl3,1285831,-2.0561792,-1.8437986579999994,-2.0567986579999995,-2.0695986579999994,-0.013419457999999551
322,RbTmF3,1706439,-3.24498824,-3.066113804,-3.208313804,-3.221113804,0.023874436000000276
323,RbTmI3,1711974,-1.2624683,-1.16216412,-1.2611641199999999,-1.26976412,-0.007295819999999953
324,RbYI3,1711975,-1.33046037,-1.22758091,-1.3265809099999997,-1.3333809099999998,-0.0029205399999998605
325,RbYbBr3,1709182,-2.17972053,-1.992871406,-2.166271406,-2.250671406,-0.07095087599999994
326,RbYbCl3,1709268,-2.52713825,-2.305460326,-2.518460326,-2.604060326,-0.07692207599999978
327,RbYbF3,646370,-3.87580627,-3.6987559340000002,-3.840955934,-3.9265559339999996,-0.050749663999999584
328,RbYbI3,1718078,-1.67371742,-1.560721612,-1.6597216119999998,-1.741121612,-0.06740419199999992
329,RbZnBr3,1718051,-1.34668161,-1.1361975799999997,-1.3095975800000001,-1.3381975799999999,0.008484030000000198
330,RbZnCl3,1718076,-1.63574811,-1.3884449939999999,-1.601444994,-1.631244994,0.004503115999999974
331,RbZnF3,1250674,-2.76725137,-2.5515954979999997,-2.6937954979999996,-2.7235954979999994,0.04365587200000043
332,RbZnI3,1711976,-0.91969091,-0.7856781439999998,-0.8846781439999998,-0.9102781439999998,0.009412766000000183
333,SmLiF3,1713548,-3.22566136,-3.048762462,-3.190962462,-3.2395624619999994,-0.013901101999999277
334,SnLiF3,1713549,-2.67178938,-2.4612199820000003,-2.625819982,-2.6440199819999997,0.027769398000000223
335,SrAgF3,1726026,-2.40136009,-2.203740452000001,-2.3459404520000007,-2.3473404520000005,0.054019637999999315
336,SrLiCl3,1726027,-2.26729682,-2.0533431020000004,-2.2663431020000004,-2.3199431020000003,-0.05264628200000043
337,SrLiF3,1440786,-3.69766216,-3.5260022940000004,-3.6682022940000003,-3.721802294,-0.024140134000000035
338,TmKCl3,1285825,-1.01288425,-0.7966553140000001,-1.0096553140000002,-1.0280553140000002,-0.015171064000000234
339,TmRbCl3,1285830,-0.83524813,-0.6229868879999998,-0.8359868879999999,-0.848786888,-0.01353875800000004
340,YbRbF3,1535107,-2.45544726,-2.2576579760000004,-2.3998579760000003,-2.485457976,-0.03001071600000005
341,ZnMoI3,1535141,0.21195431,0.3281274199999995,0.22912741999999975,0.23452741999999915,0.022573109999999147
342,ZnRbF3,1285369,-1.10572733,-0.895227228,-1.0374272279999999,-1.0672272279999997,0.0385001020000002
