,compound,OQMD_id,OQMD_hf,DFT_hf,hf_partial_cor,hf_full_cor,error
491,RbPdCl3,1549216,-1.30220725,-1.0996604639999998,-1.3126604639999995,-1.3166604639999995,-0.014453213999999548
492,RbPdF3,13107,-2.09620147,-1.9320010900000009,-2.0742010900000007,-2.0782010900000003,0.018000379999999705
493,RbPdI3,1722703,-0.81259372,-0.7175790019999999,-0.8165790020000001,-0.8163790019999997,-0.0037852819999997234
494,RbPrBr3,1718012,-1.80431341,-1.6186566200000003,-1.7920566200000003,-1.8284566200000005,-0.024143210000000526
495,RbPrCl3,1718075,-2.10220577,-1.8807508220000004,-2.0937508220000005,-2.131350822000001,-0.02914505200000095
496,RbPrF3,1706471,-3.21881339,-3.032953302,-3.175153302,-3.212753302,0.006060088000000352
497,RbPrI3,1709302,-1.36927963,-1.2592231280000004,-1.3582231280000001,-1.3916231280000004,-0.02234349800000035
498,RbPtCl3,1722734,-1.16033474,-0.9554976159999997,-1.1684976159999998,-1.155297616,0.005037124000000004
499,RbPtF3,1706399,-1.81204108,-1.6413995159999994,-1.7835995159999993,-1.770399515999999,0.041641564000000963
500,RbPtI3,1711981,-0.71440908,-0.6181670239999999,-0.7171670240000001,-0.6997670239999998,0.014642056000000236
501,RbRhBr3,1718042,-0.97217997,-0.7855714839999997,-0.9589714840000001,-0.955771484,0.016408486
502,RbRhF3,1706472,-2.03291909,-1.847129744,-1.989329744,-1.9873297440000002,0.045589345999999864
503,RbRhI3,1711972,-0.66828605,-0.5537571059999999,-0.6527571060000001,-0.6465571059999999,0.021728944000000028
504,RbScBr3,1575112,-1.7638267,-1.5693554600000001,-1.7427554600000001,-1.7463554600000002,0.017471239999999888
505,RbSmBr3,1718043,-1.79635941,-1.604470814,-1.7778708140000004,-1.806470814,-0.010111404000000102
506,RbSmCl3,1709270,-2.10436711,-1.8768406599999996,-2.0898406599999997,-2.11964066,-0.015273549999999858
507,RbSmF3,1706437,-3.23292432,-3.041836522,-3.184036522,-3.213836522,0.019087798000000156
508,RbSmI3,1711982,-1.35149143,-1.2349456919999997,-1.3339456919999997,-1.3595456919999998,-0.008054261999999701
509,RbSnBr3,1383319,-1.39499112,-1.169615718,-1.365415718,-1.363615718,0.03137540200000011
510,RbSnCl3,1432128,-1.63339416,-1.3716439249999999,-1.6070439250000002,-1.606443925,0.026950234999999934
511,RbSnF3,1576182,-2.65490067,-2.4263586100000003,-2.5909586100000004,-2.59035861,0.06454205999999996
512,RbSnI3,1706480,-1.01484446,-0.8648877240000001,-0.9862877239999999,-0.981487724,0.033356736
513,RbSrBr3,1718010,-2.15056883,-1.964314584,-2.1377145840000003,-2.171314584,-0.020745754000000005
514,RbSrCl3,1385302,-2.45802113,-2.235669184,-2.448669184,-2.4834691839999996,-0.025448053999999498
515,RbSrF3,1344546,-3.5850041,-3.3955200460000006,-3.5377200460000005,-3.572520046,0.012484053999999745
516,RbTiCl3,1725961,-1.8231929,-1.6078932339999996,-1.833693234,-1.8436932339999998,-0.020500333999999842
517,RbTiF3,1706438,-3.01812214,-2.825091242,-2.9800912420000003,-2.990091242,0.028030897999999915
518,RbTiI3,1711973,-1.00666474,-0.903391788,-1.015191788,-1.020991788,-0.014327047999999953
519,RbTmBr3,1718068,-1.7273336,-1.55103636,-1.7244363600000003,-1.7360363600000002,-0.008702760000000254
520,RbTmCl3,1285831,-2.0561792,-1.8437986579999994,-2.0567986579999995,-2.0695986579999994,-0.013419457999999551
521,RbTmF3,1706439,-3.24498824,-3.066113804,-3.208313804,-3.221113804,0.023874436000000276
522,RbTmI3,1711974,-1.2624683,-1.16216412,-1.2611641199999999,-1.26976412,-0.007295819999999953
523,RbVBr3,1711914,-1.31049581,-1.1508822079999992,-1.3242822079999996,-1.3396822079999997,-0.02918639799999978
524,RbVCl3,1575647,-1.64156435,-1.44726985,-1.6602698500000002,-1.6768698500000006,-0.035305500000000656
525,RbVF3,5466,-2.84527792,-2.6814285440000005,-2.8236285440000004,-2.8402285440000004,0.005049375999999661
526,RbVI3,1718005,-0.85050861,-0.7656411759999999,-0.8646411759999997,-0.8770411760000001,-0.02653256600000009
527,RbYI3,1711975,-1.33046037,-1.22758091,-1.3265809099999997,-1.3333809099999998,-0.0029205399999998605
528,RbYbBr3,1709182,-2.17972053,-1.992871406,-2.166271406,-2.250671406,-0.07095087599999994
529,RbYbCl3,1709268,-2.52713825,-2.305460326,-2.518460326,-2.604060326,-0.07692207599999978
530,RbYbF3,646370,-3.87580627,-3.6987559340000002,-3.840955934,-3.9265559339999996,-0.050749663999999584
531,RbYbI3,1718078,-1.67371742,-1.560721612,-1.6597216119999998,-1.741121612,-0.06740419199999992
532,RbZnBr3,1718051,-1.34668161,-1.1361975799999997,-1.3095975800000001,-1.3381975799999999,0.008484030000000198
533,RbZnCl3,1718076,-1.63574811,-1.3884449939999999,-1.601444994,-1.631244994,0.004503115999999974
534,RbZnF3,1250674,-2.76725137,-2.5515954979999997,-2.6937954979999996,-2.7235954979999994,0.04365587200000043
535,RbZnI3,1711976,-0.91969091,-0.7856781439999998,-0.8846781439999998,-0.9102781439999998,0.009412766000000183
536,SmLiF3,1713548,-3.22566136,-3.048762462,-3.190962462,-3.2395624619999994,-0.013901101999999277
537,SnLiF3,1713549,-2.67178938,-2.4612199820000003,-2.625819982,-2.6440199819999997,0.027769398000000223
538,SrAgF3,1726026,-2.40136009,-2.203740452000001,-2.3459404520000007,-2.3473404520000005,0.054019637999999315
539,SrLiCl3,1726027,-2.26729682,-2.0533431020000004,-2.2663431020000004,-2.3199431020000003,-0.05264628200000043
540,SrLiF3,1440786,-3.69766216,-3.5260022940000004,-3.6682022940000003,-3.721802294,-0.024140134000000035
541,TmKCl3,1285825,-1.01288425,-0.7966553140000001,-1.0096553140000002,-1.0280553140000002,-0.015171064000000234
542,TmRbCl3,1285830,-0.83524813,-0.6229868879999998,-0.8359868879999999,-0.848786888,-0.01353875800000004
543,YbRbF3,1535107,-2.45544726,-2.2576579760000004,-2.3998579760000003,-2.485457976,-0.03001071600000005
544,ZnMoI3,1535141,0.21195431,0.3281274199999995,0.22912741999999975,0.23452741999999915,0.022573109999999147
545,ZnRbF3,1285369,-1.10572733,-0.895227228,-1.0374272279999999,-1.0672272279999997,0.0385001020000002
